Wall time,Step,Value
1667708025.9843283,40000,0.09963984042406082
1667708053.0483375,45000,0.07333958894014359
1667708105.1041815,70000,0.10154418647289276
1667708111.8891516,75000,0.10182339698076248
1667708156.733242,95000,0.07702706754207611
1667708166.1302385,100000,0.0983583852648735
1667708213.169951,120000,0.09933757781982422
1667708230.5437598,125000,0.09843498468399048
1667708239.7542825,130000,0.0685328021645546
1667708294.0668929,155000,0.09617173671722412
1667708426.7137208,210000,0.11529549211263657
1667708474.4790223,230000,0.07769019156694412
1667708537.563112,255000,0.09596855938434601
1667708560.025846,265000,0.06852559000253677
1667708598.2239661,280000,0.07653822749853134
1667708608.9483244,285000,0.10135885328054428
1667708633.6267076,295000,0.09673763811588287
1667708668.690173,310000,0.09658432751893997
1667708682.44248,315000,0.10659472644329071
1667708734.244709,335000,0.07957188785076141
1667708747.8221884,340000,0.10753639042377472
1667708757.8804703,345000,0.06288314610719681
1667708770.8661861,350000,0.07149908691644669
1667708786.5957217,355000,0.08639007061719894
1667708882.945872,395000,0.08278770744800568
1667708911.8439527,405000,0.07833703607320786
1667708923.2062693,410000,0.09981174021959305
1667708942.347521,420000,0.09350046515464783
1667708960.6543567,425000,0.07569651305675507
1667709007.6115935,445000,0.09239181131124496
1667709018.7021022,450000,0.0701855793595314
1667709030.2692022,455000,0.10055484622716904
1667709045.6381023,460000,0.09627431631088257
1667709116.8877358,490000,0.07118215411901474
1667709194.1914399,520000,0.10200390964746475
1667709242.256587,540000,0.08906363695859909
1667709252.3577933,545000,0.08146879076957703
1667709357.1709208,585000,0.09628225862979889
1667709462.7548676,630000,0.10959647595882416
1667709512.6945405,650000,0.1061723381280899
1667709527.5709405,655000,0.10434919595718384
1667709638.9851284,700000,0.09782345592975616
1667709678.2533555,715000,0.09858929365873337
1667709713.7861054,730000,0.07066312432289124
1667709812.3073277,770000,0.07296890765428543
1667709832.9565105,780000,0.10482887178659439
1667709869.382993,795000,0.06868075579404831
1667709895.8964171,805000,0.10874529182910919
1667709991.5158997,845000,0.1065409854054451
1667710029.9894156,860000,0.06601429730653763
1667710055.3908107,870000,0.07824692130088806
1667710066.313973,875000,0.09860535711050034
1667710079.6003723,880000,0.07287002354860306
1667710186.983913,925000,0.10393495857715607
1667710261.0410583,955000,0.07168065756559372
1667710296.7036307,970000,0.09150565415620804
1667710310.6334414,975000,0.07214497029781342
1667710321.8102672,980000,0.09993153065443039
1667710368.3863711,1000000,0.05956456810235977
1667710405.5347424,1015000,0.0708896815776825
1667710442.4476514,1030000,0.07265432924032211
1667710451.6685662,1035000,0.09359310567378998
1667710499.3101735,1055000,0.09047690033912659
1667710585.2827957,1090000,0.1123991385102272
1667710601.116911,1095000,0.09841534495353699
1667710620.995737,1105000,0.06940103322267532
1667710672.5166836,1125000,0.10140315443277359
1667710705.574409,1140000,0.09481692314147949
1667710719.5438697,1145000,0.06940893083810806
1667710740.5128481,1155000,0.07422702014446259
1667710777.8198256,1170000,0.10124608874320984
1667710790.9530716,1175000,0.08455473929643631
