Wall time,Step,Value
1667636384.2377849,40000,17.484590530395508
1667636417.8611646,45000,50.36662673950195
1667636482.0327828,70000,22.29462242126465
1667636491.7169616,75000,13.499099731445312
1667636547.0768049,95000,158.30661010742188
1667636558.474653,100000,17.657468795776367
1667636618.5292754,120000,14.06220531463623
1667636631.2479076,125000,18.011682510375977
1667636650.8460512,130000,93.33494567871094
1667636728.9872525,155000,17.417728424072266
1667636891.099327,210000,18.146169662475586
1667636954.3195257,230000,46.970699310302734
1667637032.7117658,255000,41.89443588256836
1667637061.7236142,265000,56.2384147644043
1667637104.0251615,280000,14.530366897583008
1667637125.2060983,285000,36.95075607299805
1667637154.279761,295000,36.759552001953125
1667637199.7749083,310000,37.08736038208008
1667637212.6071293,315000,13.28260612487793
1667637278.2519665,335000,15.140836715698242
1667637294.8639765,340000,34.38184356689453
1667637310.6232538,345000,12.356294631958008
1667637324.4306045,350000,57.6865234375
1667637343.3385653,355000,33.097206115722656
1667637468.6783893,395000,34.64216232299805
1667637504.5056539,405000,13.410152435302734
1667637520.2338254,410000,35.084808349609375
1667637547.4177647,420000,35.618003845214844
1667637564.9467034,425000,11.140162467956543
1667637610.3890357,440000,13.78347396850586
1667637644.3281505,450000,36.38130569458008
1667637655.0013824,455000,11.829216957092285
1667637671.873377,460000,55.931396484375
1667637767.2326095,490000,33.90974807739258
1667637868.7396753,520000,9.266209602355957
1667637928.0003772,540000,33.832420349121094
1667637940.7106078,545000,13.117973327636719
1667638051.713117,580000,12.081155776977539
1667638208.3648248,630000,9.563286781311035
1667638269.3567374,650000,10.627962112426758
1667638284.9497006,655000,9.985041618347168
1667638425.9333255,700000,10.643177032470703
1667638473.2166805,715000,11.318963050842285
1667638517.559492,730000,34.62788391113281
1667638640.8769162,770000,32.34565734863281
1667638655.7779763,775000,33.392822265625
1667638717.236662,795000,32.47054672241211
1667638731.699578,800000,8.78735065460205
1667638861.7763314,845000,10.659322738647461
1667638889.1902158,855000,9.454350471496582
1667638934.2329729,870000,32.502994537353516
1667638947.5095918,875000,7.907655239105225
1667638965.2821927,880000,52.717071533203125
1667639098.558166,925000,32.83202362060547
