Wall time,Step,Value
1667954004.9998052,5000,75.21595001220703
1667954009.9666786,10000,78.08549499511719
1667954015.4841948,15000,78.62499237060547
1667954020.9932103,20000,78.65921020507812
1667954025.235031,25000,75.48665618896484
1667954030.4387686,30000,76.87635803222656
1667954036.612941,35000,77.51216125488281
1667954043.0324965,40000,76.102783203125
1667954049.454594,45000,75.38728332519531
1667954056.310425,50000,73.88848114013672
1667954063.1731703,55000,74.67203521728516
1667954068.4368339,60000,74.51739501953125
1667954075.2237377,65000,72.85159301757812
1667954082.387805,70000,73.58406066894531
1667954089.4583251,75000,73.09839630126953
1667954096.6782465,80000,73.12608337402344
1667954103.945586,85000,72.45441436767578
1667954109.6796265,90000,72.08781433105469
1667954116.9972885,95000,71.45185852050781
1667954124.3477018,100000,71.00508117675781
1667954131.784546,105000,71.13556671142578
1667954139.1728501,110000,70.96046447753906
1667954146.6961148,115000,69.62487030029297
1667954152.8485143,120000,69.54962921142578
1667954160.3311696,125000,69.14835357666016
1667954167.6745949,130000,68.77812957763672
1667954175.1980708,135000,68.29552459716797
1667954182.0050864,140000,69.30474853515625
1667954188.3070316,145000,68.4393539428711
1667954193.5528908,150000,68.72987365722656
1667954199.7778046,155000,67.83379364013672
1667954206.2964664,160000,66.95758819580078
1667954212.600638,165000,67.42560577392578
1667954218.7507396,170000,67.02146911621094
1667954225.326145,175000,67.00623321533203
1667954230.473152,180000,67.0694351196289
1667954236.7248635,185000,66.13214874267578
1667954243.0949883,190000,66.54155731201172
1667954249.417934,195000,65.80448913574219
1667954255.8468769,200000,65.4238510131836
1667954260.9327412,205000,65.51109313964844
1667954267.317649,210000,65.39850616455078
1667954273.4458735,215000,64.89273071289062
1667954279.6638546,220000,63.84751510620117
1667954285.9412353,225000,64.49530029296875
1667954292.2695494,230000,63.153076171875
1667954297.2181196,235000,63.64872741699219
1667954304.3272023,240000,63.40010070800781
1667954311.8790376,245000,62.32749938964844
1667954319.8901656,250000,63.295555114746094
1667954327.7542555,255000,62.504154205322266
1667954335.2459788,260000,62.86644744873047
1667954341.048173,265000,62.33451843261719
1667954348.3633492,270000,62.37242889404297
1667954355.8220685,275000,61.47602844238281
1667954363.2951312,280000,61.37337875366211
1667954370.7642658,285000,61.84397888183594
1667954377.9562674,290000,61.224735260009766
1667954383.8859403,295000,60.57302474975586
1667954391.4702728,300000,60.34083938598633
1667954398.762271,305000,59.75713348388672
1667954406.4416814,310000,59.69870376586914
1667954414.287705,315000,59.01388931274414
1667954421.352563,320000,58.837059020996094
1667954427.0533335,325000,58.915958404541016
1667954434.673512,330000,58.46944808959961
1667954441.6919975,335000,58.619232177734375
1667954448.9972057,340000,57.9761848449707
1667954455.9151106,345000,57.6717529296875
1667954463.3289213,350000,57.67747497558594
1667954469.1423612,355000,57.20527648925781
1667954476.2043993,360000,57.964454650878906
1667954483.3834703,365000,57.15483093261719
1667954490.3071895,370000,56.891048431396484
1667954497.4835546,375000,56.496463775634766
1667954504.5622742,380000,56.56051254272461
1667954510.4266927,385000,55.732242584228516
1667954517.569969,390000,55.7522087097168
1667954524.5911071,395000,55.891414642333984
1667954531.7978597,400000,55.83180236816406
1667954539.2143967,405000,55.89179611206055
1667954544.932788,410000,55.77239990234375
1667954552.1703913,415000,55.632362365722656
1667954559.4720454,420000,55.38548278808594
1667954566.683926,425000,54.759376525878906
1667954573.735986,430000,55.10270690917969
1667954581.0016453,435000,54.75722122192383
1667954586.3995883,440000,55.09143829345703
1667954593.9172912,445000,54.450313568115234
1667954601.2378178,450000,54.51310348510742
1667954608.5711942,455000,54.28656005859375
1667954615.4139073,460000,54.46152114868164
1667954622.4924123,465000,54.367374420166016
1667954628.4702158,470000,53.976741790771484
1667954635.8180063,475000,53.78240203857422
1667954643.2890637,480000,53.56157684326172
1667954650.2949219,485000,53.7977294921875
1667954657.756554,490000,53.42100524902344
1667954665.2371128,495000,53.21783447265625
1667954671.3456316,500000,53.030555725097656
1667954678.7214632,505000,53.37495803833008
1667954686.3198562,510000,52.785125732421875
1667954693.5390038,515000,53.04298400878906
1667954700.995081,520000,52.600128173828125
1667954708.3643053,525000,52.66416931152344
1667954714.4047985,530000,52.370548248291016
1667954721.8689668,535000,52.40421676635742
1667954729.1926482,540000,52.49052810668945
1667954736.3539703,545000,52.34965515136719
1667954743.8237603,550000,52.55042266845703
1667954750.9164412,555000,52.422203063964844
1667954756.7865093,560000,52.14738464355469
1667954764.1688716,565000,52.17745590209961
1667954771.5255365,570000,52.189579010009766
1667954778.9866285,575000,51.91916275024414
1667954786.314766,580000,52.397735595703125
1667954793.4266655,585000,52.07790756225586
1667954799.323178,590000,51.989830017089844
1667954807.1912134,595000,51.8852424621582
1667954814.5823414,600000,51.966026306152344
1667954821.4964252,605000,52.16878890991211
1667954829.095427,610000,52.18981170654297
1667954834.8521385,615000,52.270530700683594
1667954842.0632982,620000,52.077178955078125
1667954849.3579147,625000,51.911712646484375
1667954856.3966699,630000,51.7649040222168
1667954863.8007936,635000,51.849639892578125
1667954871.2111094,640000,51.82713317871094
1667954877.098854,645000,51.79745864868164
1667954884.327928,650000,51.90983581542969
1667954891.51855,655000,51.772254943847656
1667954898.6293287,660000,51.721588134765625
1667954905.765364,665000,51.575862884521484
1667954913.0629723,670000,51.820335388183594
1667954919.1508877,675000,51.65631103515625
1667954926.4551888,680000,51.808387756347656
1667954933.7479713,685000,51.68287658691406
1667954941.1851623,690000,51.695831298828125
1667954948.5102563,695000,51.61321258544922
1667954955.9924235,700000,51.42229080200195
1667954961.8183663,705000,51.36055374145508
1667954969.111385,710000,51.337154388427734
1667954976.203218,715000,51.36027526855469
1667954983.3790505,720000,51.266151428222656
1667954990.6839466,725000,51.33692932128906
1667954997.9988115,730000,51.16291809082031
1667955004.1134489,735000,51.183502197265625
1667955011.1978579,740000,51.15291213989258
1667955018.4509134,745000,51.263633728027344
1667955025.590372,750000,51.31873321533203
1667955032.7644804,755000,51.1301155090332
1667955040.2777333,760000,51.10234832763672
1667955046.258227,765000,51.04292297363281
1667955053.3309975,770000,51.06583023071289
1667955060.8000255,775000,51.10059356689453
1667955067.9925358,780000,51.05559539794922
1667955075.5047722,785000,51.04957580566406
1667955082.6307697,790000,51.02084732055664
1667955088.5570748,795000,51.22832489013672
1667955095.747477,800000,51.1307373046875
1667955103.1723874,805000,51.086669921875
1667955110.4265654,810000,51.06088638305664
1667955117.7091684,815000,51.047088623046875
1667955125.1963592,820000,51.03834915161133
1667955130.9831874,825000,51.04003143310547
1667955138.460999,830000,51.07068634033203
1667955145.6127884,835000,51.00586700439453
1667955153.0199218,840000,51.018798828125
1667955160.4843788,845000,51.05004119873047
1667955167.9041584,850000,50.9952392578125
1667955173.973758,855000,51.00299072265625
1667955181.297788,860000,51.003013610839844
1667955188.5582776,865000,50.997901916503906
1667955195.9607728,870000,51.008522033691406
1667955203.3412528,875000,50.984867095947266
1667955209.2368333,880000,51.17478942871094
1667955216.432393,885000,51.172279357910156
1667955223.8557627,890000,51.04756164550781
1667955231.1776543,895000,51.03400421142578
1667955238.4375978,900000,51.01314163208008
1667955245.7200246,905000,51.065216064453125
1667955252.004523,910000,51.00026321411133
1667955259.254133,915000,50.99288558959961
1667955266.6838892,920000,50.97980880737305
1667955274.008982,925000,50.98494338989258
