Wall time,Step,Value
1667610673.7781694,30000,221.2290496826172
1667610677.5759943,35000,226.33738708496094
1667610719.8378127,60000,225.27197265625
1667610752.121686,75000,222.53953552246094
1667610758.2032363,80000,220.7762451171875
1667610787.5813882,95000,221.59658813476562
1667610811.8629036,105000,223.12445068359375
1667610847.6998086,125000,221.029052734375
1667610957.756615,185000,219.15145874023438
1667610994.0009098,205000,218.84585571289062
1667611015.1982965,215000,218.56832885742188
1667611032.544246,225000,219.56622314453125
1667611042.040411,230000,215.89208984375
1667611060.910624,240000,221.44338989257812
1667611122.1997676,270000,216.82803344726562
1667611129.2577817,275000,221.1044158935547
1667611137.8316588,280000,220.23464965820312
1667611148.3920276,285000,215.9247283935547
1667611158.242334,290000,215.49461364746094
1667611237.3597128,330000,214.21185302734375
1667611264.427642,345000,215.26275634765625
1667611294.8032424,360000,214.9130859375
1667611306.1494026,365000,222.15655517578125
1667611316.8710985,370000,213.69854736328125
1667611325.5727155,375000,216.82992553710938
1667611374.14795,400000,214.8202667236328
1667611458.1860125,440000,215.04501342773438
1667611464.7536044,445000,213.5040283203125
1667611526.1785195,475000,216.0056915283203
1667611606.212363,515000,210.86566162109375
1667611635.630876,530000,213.76919555664062
1667611644.4138472,535000,212.20849609375
1667611714.102225,570000,212.67042541503906
1667611742.4195337,585000,212.8335723876953
1667611759.287444,595000,213.0802764892578
1667611839.546015,635000,211.5083770751953
1667611869.8957582,650000,211.30288696289062
1667611878.027703,655000,212.3955841064453
1667611970.4451847,700000,210.5006866455078
1667611988.7856455,710000,211.09454345703125
1667612001.564049,715000,212.46421813964844
1667612011.8188775,720000,205.83837890625
1667612079.2695467,755000,207.12081909179688
1667612129.1533287,780000,209.0589599609375
1667612149.3977196,790000,209.95106506347656
1667612159.514372,795000,206.37550354003906
1667612201.0340917,815000,210.0918731689453
1667612251.5256972,840000,206.4012908935547
1667612260.3081298,845000,207.24432373046875
1667612291.9760854,860000,210.22879028320312
1667612354.8506222,890000,203.37448120117188
1667612363.4490955,895000,204.88807678222656
1667612384.656886,905000,204.11907958984375
1667612414.07964,920000,208.59913635253906
1667612435.370497,930000,207.27561950683594
1667612445.5369744,935000,208.1830596923828
1667612465.4306211,945000,205.05189514160156
1667612483.8969464,955000,201.96922302246094
1667612495.7972927,960000,204.07205200195312
1667612567.5659971,995000,203.87347412109375
1667612646.848061,1035000,204.10226440429688
1667612660.0435946,1040000,202.52622985839844
1667612668.0943396,1045000,204.2058563232422
1667612709.0190244,1065000,203.04209899902344
1667612812.5679998,1115000,200.90586853027344
1667612823.790131,1120000,203.3831329345703
1667612843.1366735,1130000,202.57681274414062
1667612884.018682,1150000,203.1507568359375
1667612915.9306157,1165000,201.31785583496094
1667612925.2455766,1170000,200.91610717773438
1667612934.3734033,1175000,202.15493774414062
1667612965.7320616,1190000,198.3231201171875
1667613086.9245133,1250000,199.945556640625
1667613147.9557831,1280000,203.46241760253906
1667613176.4420733,1295000,201.65652465820312
1667613197.6691976,1305000,199.2722930908203
1667613206.8326793,1310000,200.95326232910156
1667613227.8245018,1320000,200.15609741210938
1667613267.0026224,1340000,197.74522399902344
1667613310.5437834,1360000,200.28236389160156
1667613329.0425382,1370000,196.9054412841797
1667613381.783109,1395000,195.58425903320312
1667613522.41651,1465000,198.08062744140625
1667613570.8656893,1490000,196.37522888183594
1667613582.1949346,1495000,194.72598266601562
1667613622.6444025,1515000,192.82763671875
1667613630.792732,1520000,193.7751922607422
1667613671.890062,1540000,194.0196533203125
1667613681.9997776,1545000,196.00975036621094
1667613701.9766605,1555000,193.16061401367188
1667613731.9196668,1570000,196.76148986816406
1667613783.148603,1595000,190.00064086914062
1667613791.6341717,1600000,193.2384490966797
1667613802.2916071,1605000,195.1940460205078
1667613852.2910867,1630000,189.595458984375
1667613863.4269996,1635000,192.90252685546875
1667613872.0307765,1640000,190.34475708007812
1667613901.819219,1655000,188.82937622070312
1667613992.0136878,1700000,192.0436248779297
1667614012.1934347,1710000,188.7119903564453
1667614072.5186508,1740000,189.0615234375
1667614130.33416,1770000,186.80093383789062
1667614140.529022,1775000,189.90223693847656
1667614198.9017162,1805000,189.32861328125
1667614228.8887153,1820000,190.43443298339844
1667614266.532677,1840000,185.44900512695312
1667614306.819199,1860000,187.26644897460938
1667614325.7056782,1870000,188.07044982910156
1667614363.804685,1890000,190.51295471191406
1667614373.6689985,1895000,186.7502899169922
1667614383.6180422,1900000,188.57945251464844
1667614402.1259024,1910000,186.21710205078125
1667614450.7738209,1935000,185.48751831054688
1667614495.4179087,1960000,187.61178588867188
1667614507.8302944,1965000,184.69178771972656
1667614516.2392154,1970000,186.44891357421875
1667614651.884873,2045000,185.83009338378906
1667614716.9009507,2080000,183.9083251953125
1667614771.7216346,2110000,185.3482208251953
1667614780.5968442,2115000,183.3253631591797
1667614798.7599611,2125000,184.8002471923828
1667614818.9131377,2135000,182.40760803222656
1667614854.6686091,2155000,182.26771545410156
1667614937.5288453,2200000,183.33740234375
1667614955.1009393,2210000,180.869384765625
1667614964.218176,2215000,180.76087951660156
1667614992.717484,2230000,181.27227783203125
1667615046.274266,2260000,180.3635711669922
1667615117.9950576,2300000,179.05625915527344
1667615126.323369,2305000,178.6009979248047
1667615152.9715111,2320000,177.0908203125
1667615161.3652563,2325000,175.4748077392578
1667615242.185207,2370000,177.10491943359375
1667615250.022518,2375000,179.61769104003906
1667615343.1677856,2430000,178.73187255859375
1667615369.3569715,2445000,177.94960021972656
1667615376.4772532,2450000,177.95257568359375
1667615395.6741407,2460000,176.57669067382812
1667615409.5185356,2470000,176.4469757080078
1667615525.601342,2540000,175.18844604492188
1667615564.9705505,2565000,175.16867065429688
1667615582.6646323,2575000,173.5784454345703
1667615606.0562332,2590000,176.1688690185547
1667615621.5073495,2600000,173.49600219726562
1667615659.0410516,2625000,174.42291259765625
1667615667.567138,2630000,171.09808349609375
1667615714.4782062,2660000,174.68692016601562
1667615729.5834103,2670000,172.0640106201172
1667615738.6746957,2675000,172.8668975830078
1667615751.8876996,2685000,173.71121215820312
1667615760.093306,2690000,176.29067993164062
1667615782.8315485,2705000,173.5875701904297
1667615797.8798828,2715000,174.4013214111328
1667615836.5591104,2740000,171.14096069335938
1667615843.5698256,2745000,174.27944946289062
1667615910.3273451,2790000,172.46685791015625
1667615927.7489767,2800000,173.02386474609375
1667615955.7611277,2820000,171.7825927734375
1667615962.4349418,2825000,171.412353515625
1667615970.3378174,2830000,172.43214416503906
1667615998.64454,2850000,172.76513671875
1667616029.7579763,2870000,170.18145751953125
1667616035.7801003,2875000,172.2561492919922
1667616057.2950907,2890000,169.75042724609375
1667616072.5242345,2900000,169.4104766845703
1667616079.9095845,2905000,171.05917358398438
1667616086.9033291,2910000,171.36672973632812
1667616092.9620328,2915000,172.89315795898438
1667616100.0461307,2920000,169.95957946777344
1667616109.224669,2925000,171.55960083007812
1667616121.5903916,2935000,169.23318481445312
1667616127.8312376,2940000,169.39498901367188
1667616162.7258885,2965000,170.142578125
1667616171.641393,2970000,171.0367431640625
1667616197.8112469,2990000,169.03329467773438
1667616220.736922,3005000,168.44882202148438
1667616234.2759383,3015000,169.75575256347656
1667616278.2695923,3045000,168.07997131347656
1667616291.735781,3055000,169.19998168945312
1667616327.2961733,3080000,167.5179443359375
1667616353.1439385,3100000,168.7189483642578
1667616362.145691,3105000,169.22068786621094
1667616374.9252162,3115000,170.68707275390625
1667616455.0815516,3175000,167.5023956298828
1667616504.551706,3210000,166.88096618652344
1667616511.4363832,3215000,169.7087860107422
1667616523.2562206,3225000,167.49293518066406
1667616529.95115,3230000,168.44775390625
1667616537.7808938,3235000,168.02871704101562
1667616543.9722645,3240000,167.77528381347656
1667616555.479473,3250000,165.998291015625
1667616577.1565979,3265000,167.0469970703125
1667616602.2060575,3285000,165.89694213867188
1667616608.9252822,3290000,168.3890380859375
1667616633.204358,3310000,169.095458984375
1667616650.6696002,3325000,167.2229461669922
1667616679.2155735,3345000,168.23721313476562
1667616695.3448744,3360000,163.8567657470703
1667616701.4451935,3365000,165.38934326171875
1667616708.4325087,3370000,165.87557983398438
1667616715.345757,3375000,167.50282287597656
1667616718.9610128,3380000,162.70220947265625
1667616732.8071725,3390000,169.475341796875
1667616738.0704734,3395000,164.50355529785156
1667616746.5610394,3400000,166.5238494873047
1667616765.1483924,3415000,166.82302856445312
1667616770.3401985,3420000,165.16995239257812
1667616775.6901348,3425000,167.107666015625
1667616787.8996997,3435000,165.75938415527344
1667616800.7630293,3445000,165.06396484375
1667616806.1276355,3450000,166.91195678710938
1667616847.6712384,3485000,167.81594848632812
1667616865.215707,3500000,167.33651733398438
1667616889.9404695,3520000,165.38690185546875
1667616906.45592,3535000,166.9895782470703
1667616916.936234,3545000,165.42723083496094
1667616931.4383035,3555000,167.75071716308594
1667616952.4299996,3575000,164.2025909423828
1667616976.4960809,3595000,164.44444274902344
1667616994.2206552,3610000,163.68429565429688
1667617001.5750787,3615000,166.75894165039062
1667617008.101994,3620000,164.9837188720703
1667617012.482729,3625000,162.81854248046875
1667617047.0652492,3655000,165.1881103515625
1667617081.9855297,3685000,164.0559539794922
1667617092.8732855,3695000,161.89414978027344
1667617097.2495637,3700000,166.7784423828125
