Wall time,Step,Value
1665934684.341874,10000,0.1043742448091507
1665934689.1233509,15000,0.0999658852815628
1665934695.769682,20000,0.11381889134645462
1665934705.8691566,25000,0.09757928550243378
1665934723.336298,35000,0.09605860710144043
1665934730.2490273,40000,0.10562609881162643
1665934739.5155957,45000,0.08827979117631912
1665934755.779358,50000,0.08904556185007095
1665934771.8137326,60000,0.10501077771186829
1665934780.6074727,65000,0.08182527124881744
1665934787.582226,70000,0.1044464260339737
1665934801.093702,75000,0.09507188200950623
1665934811.921129,80000,0.09259523451328278
1665934823.2062967,90000,0.10143797844648361
1665934838.6875434,95000,0.09537838399410248
1665934847.1428032,100000,0.093913733959198
1665934854.2911665,105000,0.09609200060367584
1665934870.7895908,115000,0.10702484846115112
1665934884.9221263,120000,0.08944028615951538
1665934892.1226492,125000,0.09661954641342163
1665934900.696187,130000,0.10395874083042145
1665934913.0247881,135000,0.08760630339384079
1665934932.4665751,145000,0.10514634102582932
1665934942.499365,150000,0.10372641682624817
1665934950.1970985,155000,0.10595202445983887
1665934964.0641036,160000,0.08591704815626144
1665934980.6184337,170000,0.10790707170963287
1665934991.7864423,175000,0.08237747102975845
1665935002.2056053,180000,0.10156163573265076
1665935012.3252883,185000,0.09591655433177948
1665935022.4009645,190000,0.08779403567314148
1665935042.843036,200000,0.09760774672031403
1665935052.5061312,205000,0.09575670212507248
1665935060.3625665,210000,0.10031980276107788
1665935072.0389051,215000,0.10572827607393265
1665935093.1283872,225000,0.08782651275396347
1665935100.876123,230000,0.09748900681734085
1665935112.701682,235000,0.10240104794502258
1665935123.050254,240000,0.09305945783853531
1665935133.3752122,245000,0.10800828784704208
1665935155.583338,255000,0.10230905562639236
1665935164.7922447,260000,0.09660005569458008
1665935174.2913883,265000,0.10745479166507721
1665935185.84075,270000,0.10696542263031006
1665935194.5627868,275000,0.1285557597875595
1665935214.26888,285000,0.13178247213363647
1665935225.1021163,290000,0.10131596028804779
1665935235.6028466,295000,0.09994295984506607
1665935245.9996245,300000,0.11655710637569427
1665935272.5858357,310000,0.09275676310062408
1665935283.5817335,315000,0.10331492125988007
1665935297.6329336,320000,0.09671418368816376
1665935310.9435747,325000,0.1056460291147232
1665935324.8608468,330000,0.09277301281690598
1665935350.5726974,340000,0.09054481238126755
1665935363.5404682,345000,0.125168576836586
1665935377.20648,350000,0.08919060230255127
1665935391.2529235,355000,0.09133091568946838
1665935403.810646,360000,0.10371114313602448
1665935429.082622,370000,0.11681634187698364
1665935443.3716726,375000,0.09096168726682663
1665935456.9515445,380000,0.1000170037150383
1665935469.49107,385000,0.10798963904380798
1665935496.5289903,395000,0.09418904036283493
1665935508.2363126,400000,0.10208405554294586
1665935521.126054,405000,0.09471102803945541
1665935536.1496494,410000,0.10648606717586517
1665935550.056592,415000,0.09265527874231339
1665935573.2318962,425000,0.08666873723268509
1665935588.1006665,430000,0.09086652100086212
1665935600.5640252,435000,0.08672019094228745
1665935611.8208158,440000,0.08705509454011917
1665935625.6328993,445000,0.09039775282144547
1665935651.2790418,455000,0.11170310527086258
1665935663.868613,460000,0.1011880487203598
1665935677.1202495,465000,0.10108470916748047
1665935691.4417217,470000,0.09847594052553177
1665935715.7604463,480000,0.1097583994269371
1665935730.6968458,485000,0.09022144973278046
1665935742.9296918,490000,0.10345413535833359
1665935757.3100505,495000,0.09477071464061737
1665935769.6424832,500000,0.09917178750038147
1665935794.7584085,510000,0.08803068846464157
1665935808.8609335,515000,0.09680881351232529
1665935821.8390899,520000,0.10180804878473282
1665935834.4181142,525000,0.10740994662046432
1665935846.6927276,530000,0.10112721472978592
1665935872.9914322,540000,0.10490553826093674
1665935884.9713697,545000,0.1151655986905098
1665935900.5745254,550000,0.10424201190471649
1665935913.2665,555000,0.09769544750452042
1665935937.2095132,565000,0.08933356404304504
1665935951.6534913,570000,0.10060881078243256
1665935964.965995,575000,0.10142896324396133
1665935977.55246,580000,0.1145421713590622
1665935991.1727664,585000,0.11022210866212845
1665936016.4125144,595000,0.10583540797233582
1665936026.683226,600000,0.09970790892839432
1665936038.3492467,605000,0.09777078032493591
1665936051.4656916,610000,0.09462931752204895
1665936065.491252,615000,0.10014040023088455
1665936091.0033257,625000,0.09800265729427338
1665936103.1288402,630000,0.10094904154539108
1665936113.9698994,635000,0.08974975347518921
1665936126.0630195,640000,0.09394858777523041
1665936152.2819223,650000,0.09751444309949875
1665936164.970481,655000,0.10307683050632477
1665936176.2139695,660000,0.10304415971040726
1665936190.6604333,665000,0.09159260988235474
1665936203.3694665,670000,0.1018117144703865
1665936226.4979625,680000,0.10123621672391891
1665936239.1033936,685000,0.10598184913396835
1665936252.8581622,690000,0.09919089823961258
1665936264.3009322,695000,0.09585209935903549
1665936285.877522,705000,0.0924069732427597
1665936300.8046272,710000,0.09276226162910461
1665936313.262334,715000,0.10415304452180862
1665936324.2112758,720000,0.11292874813079834
1665936337.2392197,725000,0.10756668448448181
1665936360.9177272,735000,0.10012407600879669
1665936374.0524063,740000,0.10019275546073914
1665936386.3010082,745000,0.09790953993797302
1665936398.7848647,750000,0.10945813357830048
1665936412.6838126,755000,0.1115894690155983
1665936433.4015818,765000,0.09855753183364868
1665936448.7650242,770000,0.08774155378341675
1665936460.7088883,775000,0.10212015360593796
1665936472.7477167,780000,0.0964663177728653
1665936494.5958397,790000,0.09177575260400772
1665936509.1299713,795000,0.09153082966804504
1665936521.3838475,800000,0.09084781259298325
1665936532.0854368,805000,0.09938342869281769
1665936544.326022,810000,0.09475240111351013
1665936569.330246,820000,0.09390965849161148
1665936581.0039463,825000,0.10989193618297577
1665936593.9792671,830000,0.09744039922952652
1665936603.052739,835000,0.09879402816295624
1665936626.436943,845000,0.1029815524816513
1665936638.1287463,850000,0.10682541131973267
1665936652.2117512,855000,0.09654603898525238
1665936662.4506016,860000,0.09269627183675766
1665936673.613061,865000,0.10050071030855179
1665936697.0418806,875000,0.09390804171562195
1665936707.869203,880000,0.09503035992383957
1665936720.0521107,885000,0.11697279661893845
1665936731.5369964,890000,0.11421052366495132
1665936741.6299555,895000,0.10120783001184464
1665936765.0195665,905000,0.11698055267333984
1665936776.4419389,910000,0.09585980325937271
1665936789.1173434,915000,0.0861406996846199
1665936799.8060176,920000,0.10128305107355118
1665936813.19005,925000,0.09354434907436371
1665936834.9433446,935000,0.10683125257492065
1665936844.7457616,940000,0.11847703158855438
1665936854.6589236,945000,0.10803710669279099
1665936864.2560956,950000,0.08615768700838089
1665936889.2424178,960000,0.12233272194862366
1665936898.8160243,965000,0.08250284940004349
1665936907.259129,970000,0.10372049361467361
1665936921.3480818,975000,0.10561898350715637
1665936938.9531229,985000,0.09661810845136642
1665936954.3939638,990000,0.09715717285871506
1665936964.0352528,995000,0.11268089711666107
1665936973.2194364,1000000,0.09349571168422699
1665936997.4109042,1010000,0.08997888118028641
1665937009.9942956,1015000,0.10000064224004745
1665937018.4774926,1020000,0.10506416857242584
1665937030.4547594,1025000,0.10343503206968307
1665937040.832851,1030000,0.10978665202856064
1665937060.6196384,1040000,0.0970999002456665
1665937074.8628488,1045000,0.10638316720724106
1665937084.733479,1050000,0.10447601974010468
1665937094.2114744,1055000,0.10934741050004959
1665937116.6684825,1065000,0.09773357212543488
1665937126.3468688,1070000,0.10371149331331253
1665937139.2346575,1075000,0.09089143574237823
1665937150.486283,1080000,0.0943344235420227
1665937159.724563,1085000,0.10716471821069717
1665937182.0172143,1095000,0.10332809388637543
