Wall time,Step,Value
1665934679.6009078,5000,118.42257690429688
1665934684.341874,10000,126.8226089477539
1665934689.1223497,15000,127.83796691894531
1665934695.769682,20000,134.89332580566406
1665934705.8691566,25000,123.23090362548828
1665934715.090368,30000,123.55839538574219
1665934723.336298,35000,123.30239868164062
1665934730.2480264,40000,126.1608657836914
1665934739.5145953,45000,125.39691925048828
1665934755.779358,50000,122.47119903564453
1665934764.2399485,55000,120.84928131103516
1665934771.8127306,60000,121.85733032226562
1665934780.6064723,65000,122.61390686035156
1665934787.582226,70000,125.56507110595703
1665934801.0927014,75000,124.9814224243164
1665934811.921129,80000,118.79332733154297
1665934815.3360455,85000,122.6869125366211
1665934823.2062967,90000,121.47284698486328
1665934838.6875434,95000,119.81791687011719
1665934847.1428032,100000,118.15945434570312
1665934854.2911665,105000,121.83184051513672
1665934861.9555917,110000,119.66294860839844
1665934870.7895908,115000,120.6333236694336
1665934884.921126,120000,118.9140625
1665934892.1226492,125000,117.70592498779297
1665934900.696187,130000,119.92332458496094
1665934913.0237882,135000,119.50128173828125
1665934922.0709193,140000,116.17813110351562
1665934932.4665751,145000,116.2019271850586
1665934942.4983644,150000,118.69032287597656
1665934950.1970985,155000,119.90886688232422
1665934964.0641036,160000,115.75684356689453
1665934970.8655546,165000,116.73590087890625
1665934980.6184337,170000,116.63259887695312
1665934991.7854402,175000,118.74356079101562
1665935002.2056053,180000,114.29438781738281
1665935012.3252883,185000,115.86998748779297
1665935022.4009645,190000,115.59871673583984
1665935030.3907025,195000,116.49101257324219
1665935042.843036,200000,117.4112548828125
1665935052.5061312,205000,115.20304107666016
1665935060.3615665,210000,116.66828155517578
1665935072.0379047,215000,116.66129302978516
1665935082.15356,220000,113.5206298828125
1665935093.1283872,225000,114.9634017944336
1665935100.876123,230000,115.838623046875
1665935112.7006812,235000,114.25935363769531
1665935123.050254,240000,111.98340606689453
1665935133.3752122,245000,114.06749725341797
1665935143.0124393,250000,112.50320434570312
1665935155.583338,255000,113.75178527832031
1665935164.7922447,260000,112.37815856933594
1665935174.2913883,265000,112.19998931884766
1665935185.84075,270000,111.44122314453125
1665935194.5627868,275000,111.15614318847656
1665935204.765829,280000,111.86270141601562
1665935214.2678802,285000,113.26312255859375
1665935225.1011152,290000,111.42389678955078
1665935235.601846,295000,111.47698974609375
1665935245.9986234,300000,113.16119384765625
1665935257.0212288,305000,111.93122863769531
1665935272.58984,310000,109.42060852050781
1665935283.5817335,315000,110.01998901367188
1665935297.631933,320000,110.76060485839844
1665935310.9425738,325000,108.84016418457031
1665935324.859795,330000,110.25894165039062
1665935337.48671,335000,108.96571350097656
1665935350.5726974,340000,108.86602020263672
1665935363.5394673,345000,109.773193359375
1665935377.20648,350000,107.7866439819336
1665935391.2519226,355000,109.31720733642578
1665935403.8096457,360000,108.2789306640625
1665935416.526461,365000,107.09941864013672
1665935429.082622,370000,109.1236343383789
1665935443.370673,375000,106.8730697631836
1665935456.9505444,380000,108.4085693359375
1665935469.49107,385000,106.48726654052734
1665935481.9876714,390000,107.88772583007812
1665935496.5289903,395000,106.54821014404297
1665935508.2353115,400000,106.6734619140625
1665935521.126054,405000,106.53744506835938
1665935536.1486478,410000,106.78748321533203
1665935550.056592,415000,107.51173400878906
1665935561.014067,420000,105.0462417602539
1665935573.2318962,425000,105.40267181396484
1665935588.1006665,430000,107.0703353881836
1665935600.5640252,435000,104.0893325805664
1665935611.8198152,440000,104.49638366699219
1665935625.6328993,445000,104.2018051147461
1665935637.3398411,450000,103.6730728149414
1665935651.2790418,455000,105.9793701171875
1665935663.868613,460000,104.80113220214844
1665935677.1202495,465000,103.23551940917969
1665935691.4417217,470000,102.29009246826172
1665935702.945499,475000,102.34040069580078
1665935715.7604463,480000,103.38162231445312
1665935730.6968458,485000,104.33002471923828
1665935742.9296918,490000,101.9753646850586
1665935757.3100505,495000,103.64212799072266
1665935769.6424832,500000,101.61766815185547
1665935781.854403,505000,102.17462921142578
1665935794.7584085,510000,102.80526733398438
1665935808.8599336,515000,101.42300415039062
1665935821.8390899,520000,100.7858657836914
1665935834.4181142,525000,101.20512390136719
1665935846.6927276,530000,102.11468505859375
1665935861.1372623,535000,102.17082977294922
1665935872.9904325,540000,101.09888458251953
1665935884.9713697,545000,100.79447174072266
1665935900.5735238,550000,100.46675109863281
1665935913.2665,555000,99.84178924560547
1665935925.9203446,560000,98.92937469482422
1665935937.2095132,565000,100.80308532714844
1665935951.6534913,570000,100.9729232788086
1665935964.965995,575000,98.87570190429688
1665935977.55246,580000,100.84278869628906
1665935991.1727664,585000,99.4508285522461
1665936001.6498158,590000,102.61698913574219
1665936016.4125144,595000,100.03781127929688
1665936026.683226,600000,99.94747161865234
1665936038.3482463,605000,101.0164566040039
1665936051.4646895,610000,98.9513168334961
1665936065.491252,615000,100.09169006347656
1665936076.7930584,620000,99.72154235839844
1665936091.0033257,625000,99.00116729736328
1665936103.1278386,630000,99.47899627685547
1665936113.9688983,635000,101.0523452758789
1665936126.0630195,640000,100.00761413574219
1665936138.1557708,645000,98.69217681884766
1665936152.2819223,650000,98.77047729492188
1665936164.96948,655000,98.31546020507812
1665936176.2139695,660000,98.96214294433594
1665936190.6604333,665000,99.09333801269531
1665936203.3684666,670000,97.4006576538086
1665936213.4026601,675000,97.17794799804688
1665936226.4979625,680000,97.6024398803711
1665936239.1033936,685000,98.29631805419922
