Wall time,Step,Value
1667954022.25098,5000,-43.48893737792969
1667954028.6581473,10000,-45.622135162353516
1667954035.4438772,15000,-45.50037384033203
1667954041.693567,20000,-45.140506744384766
1667954046.5784225,25000,-45.820003509521484
1667954052.3428135,30000,-43.447025299072266
1667954059.6795259,35000,-44.75539779663086
1667954066.5890775,40000,-44.97420120239258
1667954073.5485208,45000,-43.30032730102539
1667954080.6256237,50000,-43.76571273803711
1667954087.4704325,55000,-44.259315490722656
1667954093.3432102,60000,-42.668121337890625
1667954100.360322,65000,-43.256439208984375
1667954107.6042264,70000,-41.54447555541992
1667954114.5820897,75000,-40.74882888793945
1667954121.9116669,80000,-41.98109817504883
1667954129.7116587,85000,-41.76264572143555
1667954135.272721,90000,-42.45518493652344
1667954142.3367276,95000,-41.02390670776367
1667954149.7951183,100000,-40.942604064941406
1667954157.0368662,105000,-39.28177261352539
1667954164.4245772,110000,-39.50645065307617
1667954171.6949596,115000,-38.9056510925293
1667954177.6158583,120000,-38.37297821044922
1667954183.8821733,125000,-37.96075439453125
1667954190.1888492,130000,-38.0024299621582
1667954196.1653738,135000,-38.75139236450195
1667954202.320744,140000,-37.973846435546875
1667954208.4779167,145000,-37.207489013671875
1667954213.345316,150000,-37.587459564208984
1667954219.3713143,155000,-37.027587890625
1667954225.4862916,160000,-36.86631774902344
1667954231.6602328,165000,-35.89445495605469
1667954237.3024454,170000,-36.62626647949219
1667954243.3532226,175000,-36.07017135620117
1667954248.231606,180000,-35.60376739501953
1667954254.3802016,185000,-35.324832916259766
1667954260.4543052,190000,-34.46821594238281
1667954266.3785853,195000,-33.978424072265625
1667954272.406927,200000,-33.62833786010742
1667954277.217855,205000,-34.03369903564453
1667954283.256196,210000,-33.214962005615234
1667954289.3438144,215000,-33.390350341796875
1667954295.4449658,220000,-32.70134735107422
1667954301.8037405,225000,-32.163902282714844
1667954309.5332584,230000,-32.31760025024414
1667954315.8384373,235000,-31.417835235595703
1667954323.4673526,240000,-31.08441734313965
1667954331.0101223,245000,-31.674577713012695
1667954338.2825713,250000,-31.75879669189453
1667954345.4928198,255000,-30.815710067749023
1667954352.8513649,260000,-30.53993797302246
1667954358.733977,265000,-30.871265411376953
1667954366.064052,270000,-29.556747436523438
1667954373.264729,275000,-29.832914352416992
1667954380.6955268,280000,-30.13709831237793
1667954388.197546,285000,-29.283710479736328
1667954395.6600745,290000,-28.99782943725586
1667954401.7806082,295000,-29.0363826751709
1667954408.69239,300000,-28.13818359375
1667954416.021283,305000,-28.876113891601562
1667954423.23438,310000,-28.215539932250977
1667954430.215212,315000,-27.599008560180664
1667954437.1933517,320000,-27.929798126220703
1667954443.1243544,325000,-27.27488136291504
1667954450.2528389,330000,-27.812833786010742
1667954457.5502229,335000,-27.59270668029785
1667954464.5198295,340000,-27.25655746459961
1667954471.7267146,345000,-27.02147102355957
1667954478.8317919,350000,-26.951772689819336
1667954484.5627084,355000,-26.590471267700195
1667954491.7925425,360000,-25.736061096191406
1667954498.8207722,365000,-25.913347244262695
1667954506.5736363,370000,-26.35095977783203
1667954513.7389057,375000,-25.785192489624023
1667954521.051154,380000,-25.444259643554688
1667954526.355714,385000,-25.6778621673584
1667954533.4556832,390000,-24.966320037841797
1667954540.2466002,395000,-24.789575576782227
1667954547.317083,400000,-24.824594497680664
1667954554.6131997,405000,-24.708227157592773
1667954560.6843736,410000,-24.51962661743164
1667954567.487202,415000,-24.596940994262695
1667954574.526706,420000,-24.154882431030273
1667954581.753483,425000,-23.69728660583496
1667954589.1260698,430000,-23.699392318725586
1667954596.2844455,435000,-23.22804832458496
1667954602.3285856,440000,-23.06194496154785
1667954609.5081174,445000,-22.69105339050293
1667954616.4688668,450000,-22.640825271606445
1667954624.0067742,455000,-22.66718292236328
1667954631.0885532,460000,-22.30425453186035
1667954638.349026,465000,-22.14976692199707
1667954644.4613302,470000,-22.03392219543457
1667954651.8988147,475000,-21.670970916748047
1667954659.6242535,480000,-21.375574111938477
1667954667.2114189,485000,-21.672561645507812
1667954674.6787875,490000,-21.5201416015625
1667954682.1198316,495000,-21.42992401123047
1667954688.22876,500000,-20.810123443603516
1667954696.4441137,505000,-21.0506591796875
1667954704.2503562,510000,-21.32582664489746
1667954711.7472525,515000,-20.694732666015625
1667954719.643886,520000,-20.615964889526367
1667954727.485793,525000,-20.70917320251465
1667954733.7755816,530000,-20.160812377929688
1667954741.736173,535000,-20.161909103393555
1667954749.4781718,540000,-19.828872680664062
1667954757.6983392,545000,-19.701404571533203
1667954765.5070894,550000,-19.68541145324707
1667954773.8666666,555000,-19.75886344909668
1667954780.205747,560000,-19.588932037353516
1667954788.8040738,565000,-19.434112548828125
1667954796.6618824,570000,-19.45400619506836
1667954805.3110397,575000,-19.329002380371094
1667954813.2923858,580000,-19.339651107788086
1667954821.7531571,585000,-19.116315841674805
1667954828.5476732,590000,-19.331504821777344
1667954836.9406006,595000,-18.978660583496094
1667954845.234754,600000,-19.116771697998047
1667954853.6708844,605000,-18.876012802124023
1667954862.2514358,610000,-18.763084411621094
1667954870.9158401,615000,-18.660770416259766
1667954877.8425314,620000,-18.664688110351562
1667954886.3897827,625000,-18.641170501708984
1667954894.5440257,630000,-18.56127166748047
1667954902.9832277,635000,-19.122314453125
1667954911.067152,640000,-18.85624885559082
1667954919.5337925,645000,-18.440673828125
1667954926.3310754,650000,-18.761770248413086
1667954934.999111,655000,-18.417781829833984
1667954943.5225646,660000,-18.44105339050293
1667954951.8136187,665000,-18.461048126220703
1667954960.3388174,670000,-18.452312469482422
1667954968.305432,675000,-18.376907348632812
1667954975.290446,680000,-18.478654861450195
1667954983.321999,685000,-18.330081939697266
1667954991.9932384,690000,-18.377031326293945
1667955000.3724778,695000,-18.294599533081055
1667955008.940598,700000,-18.3668212890625
1667955015.7923386,705000,-18.28650665283203
1667955024.0478895,710000,-18.236480712890625
1667955032.0338154,715000,-18.347789764404297
1667955041.1129417,720000,-18.44586944580078
1667955049.2060714,725000,-18.850343704223633
1667955058.0423634,730000,-18.382341384887695
1667955064.8026311,735000,-18.309946060180664
1667955073.2676873,740000,-18.288110733032227
1667955081.5544407,745000,-18.223661422729492
1667955090.0740666,750000,-18.162290573120117
1667955098.3749578,755000,-18.208816528320312
1667955106.8321402,760000,-18.246976852416992
1667955113.8460102,765000,-18.20189094543457
1667955122.4869943,770000,-18.194496154785156
1667955130.5988376,775000,-18.27649688720703
1667955139.328789,780000,-18.179487228393555
1667955147.2733006,785000,-18.20588493347168
1667955155.9371033,790000,-18.135238647460938
1667955162.6593592,795000,-18.149547576904297
1667955171.3574061,800000,-18.123836517333984
1667955179.2128897,805000,-18.116558074951172
1667955188.1769307,810000,-18.36440658569336
1667955196.2059958,815000,-18.26749038696289
1667955205.1561189,820000,-18.239259719848633
1667955212.0054379,825000,-18.22844696044922
1667955220.7474926,830000,-18.200183868408203
1667955229.0094552,835000,-18.17840576171875
1667955237.420582,840000,-18.183162689208984
1667955245.7700703,845000,-18.15345573425293
1667955254.4920044,850000,-18.137561798095703
1667955261.6297853,855000,-18.13751220703125
1667955270.2691593,860000,-18.184555053710938
1667955279.0456836,865000,-18.180950164794922
1667955287.74005,870000,-18.127025604248047
1667955296.2810402,875000,-18.152868270874023
1667955305.0285861,880000,-18.150028228759766
1667955312.6607165,885000,-18.166677474975586
1667955320.8973594,890000,-18.122343063354492
1667955329.6751745,895000,-18.09442710876465
1667955337.6034582,900000,-18.135475158691406
1667955346.1791945,905000,-18.198406219482422
1667955354.2685564,910000,-18.290111541748047
1667955361.309049,915000,-18.232494354248047
1667955369.3838358,920000,-18.108898162841797
1667955377.596299,925000,-18.21449851989746
1667955385.7649152,930000,-18.160072326660156
1667955393.9635649,935000,-18.119714736938477
1667955401.9884005,940000,-18.190017700195312
1667955408.890411,945000,-18.21147346496582
1667955417.2499902,950000,-18.110149383544922
1667955425.5465407,955000,-18.12701988220215
1667955433.5994015,960000,-18.3131046295166
1667955441.638505,965000,-18.111738204956055
1667955449.690422,970000,-18.195051193237305
1667955456.7311258,975000,-18.109922409057617
1667955465.0558429,980000,-18.189422607421875
1667955473.7907612,985000,-18.241506576538086
1667955482.2461169,990000,-18.250713348388672
1667955491.0706315,995000,-18.20830535888672
1667955497.8207178,1000000,-18.12816619873047
1667955506.4110928,1005000,-18.09786605834961
1667955514.5062778,1010000,-18.21086311340332
1667955522.671661,1015000,-18.117691040039062
1667955530.6643438,1020000,-18.139284133911133
1667955538.929504,1025000,-18.10334014892578
1667955545.9156125,1030000,-18.180763244628906
1667955554.5435712,1035000,-18.124263763427734
1667955562.8831751,1040000,-18.09287452697754
1667955571.1320457,1045000,-18.090471267700195
1667955579.1540904,1050000,-18.1074275970459
1667955587.6556423,1055000,-18.126300811767578
1667955594.4140782,1060000,-18.123830795288086
1667955603.03775,1065000,-18.232196807861328
