Wall time,Step,Value
1667359935.012737,5000,56.07954406738281
1667359937.7107642,10000,64.32051086425781
1667359951.6588326,15000,63.421051025390625
1667359956.505524,20000,56.0
1667359969.0702388,25000,61.537498474121094
1667359973.5704,30000,56.6136360168457
1667359979.0504603,35000,55.79545593261719
1667359991.962801,40000,49.775508880615234
1667359997.1904745,45000,55.068180084228516
1667360010.2575877,50000,57.02325439453125
1667360015.9375396,55000,52.13541793823242
1667360027.3033905,60000,54.7386360168457
1667360033.3342535,65000,55.766666412353516
1667360044.6186666,70000,54.35555648803711
1667360051.4051735,75000,55.443180084228516
1667360061.0477107,80000,51.978721618652344
1667360069.2186987,85000,55.24444580078125
1667360076.7471032,90000,55.431819915771484
1667360085.870242,95000,53.911109924316406
1667360094.4146526,100000,53.315216064453125
1667360103.6247752,105000,54.739131927490234
1667360111.646209,110000,53.766666412353516
1667360119.8244348,115000,50.95833206176758
1667360128.462919,120000,55.099998474121094
1667360137.6555398,125000,51.978721618652344
1667360146.2439814,130000,54.63333511352539
1667360155.0546048,135000,50.82291793823242
1667360164.8601794,140000,52.11701965332031
1667360171.5432255,145000,54.29999923706055
1667360180.864734,150000,53.15217208862305
1667360189.2201388,155000,54.66666793823242
1667360198.584473,160000,49.2400016784668
1667360207.6599426,165000,48.5099983215332
1667360215.7401004,170000,52.17021179199219
1667360224.5326989,175000,49.790000915527344
1667360232.460055,180000,53.66666793823242
1667360241.757933,185000,58.23255920410156
1667360250.169256,190000,52.11701965332031
1667360258.9252722,195000,54.511112213134766
1667360267.7395096,200000,51.28125
1667360275.0991178,205000,52.03191375732422
1667360283.5522437,210000,51.82978820800781
1667360292.6231587,215000,54.44444274902344
1667360301.0607383,220000,53.41304397583008
1667360308.680294,225000,55.400001525878906
1667360316.518048,230000,53.57777786254883
1667360324.847843,235000,50.97916793823242
1667360334.379009,240000,49.8775520324707
1667360342.82923,245000,51.63541793823242
1667360351.9631815,250000,49.418365478515625
1667360360.0411658,255000,51.375
1667360368.3858147,260000,48.35293960571289
1667360377.1086502,265000,50.84375
1667360385.4220836,270000,53.074466705322266
1667360393.652248,275000,50.77083206176758
1667360402.601567,280000,54.099998474121094
1667360410.3980885,285000,53.7282600402832
1667360417.9792316,290000,52.41304397583008
1667360425.9594598,295000,50.5
1667360435.0526252,300000,50.57291793823242
1667360443.472542,305000,50.03061294555664
1667360452.142033,310000,50.46938705444336
1667360460.5854535,315000,51.05208206176758
1667360468.4525008,320000,49.72999954223633
1667360477.712183,325000,48.939998626708984
1667360486.002033,330000,50.11458206176758
1667360494.31042,335000,53.630435943603516
1667360501.9891222,340000,58.82143020629883
1667360508.592956,345000,53.315216064453125
1667360517.7935026,350000,52.38298034667969
1667360525.0475168,355000,54.733333587646484
1667360533.8565967,360000,49.418365478515625
1667360542.4114428,365000,53.80434799194336
1667360550.7758543,370000,51.75531768798828
1667360557.7909567,375000,53.293479919433594
1667360566.1281145,380000,51.925533294677734
1667360574.2480822,385000,50.75510025024414
1667360582.8151352,390000,52.80434799194336
1667360590.6509714,395000,52.819149017333984
1667360599.4040046,400000,52.64130401611328
1667360605.7669952,405000,54.733333587646484
1667360614.343936,410000,54.38888931274414
1667360622.1149843,415000,52.60638427734375
1667360630.3437996,420000,55.28409194946289
1667360637.9328818,425000,52.521278381347656
1667360645.7877238,430000,49.836734771728516
1667360653.3632672,435000,51.96808624267578
1667360661.386034,440000,55.82954406738281
1667360669.1225488,445000,50.051021575927734
1667360677.4551787,450000,53.91304397583008
1667360685.2422953,455000,52.5
1667360692.3994472,460000,54.06666564941406
1667360700.8869143,465000,49.33000183105469
1667360709.2686677,470000,51.212764739990234
1667360716.8512874,475000,52.0
1667360725.133158,480000,49.73469543457031
1667360733.2716134,485000,51.44791793823242
1667360740.0072792,490000,52.35869598388672
1667360747.720987,495000,54.67777633666992
1667360755.9548347,500000,49.349998474121094
1667360764.0039659,505000,52.956520080566406
1667360772.603575,510000,52.11701965332031
1667360779.551692,515000,56.477272033691406
1667360786.4469707,520000,53.456520080566406
1667360793.990894,525000,54.07777786254883
1667360802.0969822,530000,52.44791793823242
1667360809.4091856,535000,56.906978607177734
1667360816.941336,540000,52.680850982666016
1667360823.743736,545000,50.287235260009766
1667360831.1460373,550000,57.38372039794922
